Company url,Company Name,Exhibiting in Events,Intendency,Country,Category,Exhibited in Events,Company Details,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,score,outreach_category,company_name,description,phone,address,linkedin_url,industry,enrichment_status
https://gtm.whr.ai/internal/company/47a8aac4e4014eef235688a6e3c57b06,Jenifer Decastro Photography,upcoming,very high,"Kuala Lumpur, Malaysia",Fashion & Beauty,Total Events: 8,"Art for me is to go into meditation with my eyes open, breathe into my very depths, and depict that experience using colours. It's what is brought out from deep within, all that is subconsciously absorbed from without. Nature acts as my source of inspiration by presenting me with a flower here and a leaf there, forms which I love to take in their absolute and give them a touch of the abstract. Vastness of the ocean and open fields and its expanse are a sight that fills my heart with a lot more than what it can take. Nature in all her glory is a great influence; it is what is put down on my canvas providing sheer joy which I in turn share with those around me. â€‹",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/4b727bd60f290ee9f0707a5a820a7a60,"United Natural Foods,",upcoming,very high,"Illinois, United States",Food & Beverages,Total Events: 5,"UNFI, founded in 1976, strives to be the food industry's most valued partner by providing retailers and suppliers with innovative products, programs, and services for profitable growth.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/bd7f915186ac10f09eac101ba63e5cb5,Agropur,upcoming,very high,,Food & Beverages,Exhibit: 24,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/08528d348497fc5fc89794d7145a4829,Mighty Spice,,active,"Pune, India",Food & Beverages,Exhibit: 4,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/d7c429b54f47a9da476c8664bb7b10bb,Koppert Cress Bv,upcoming,very high,Netherlands,Hospitality,Exhibit: 36,"Koppert Cress is a Dutch company specializing in natural, innovative ingredients for chefs to enhance the flavor, aroma, or presentation of their dishes. They offer freshly-sprouted seedlings and other edible leaves and flowers from aromatic plants. The company's mission is 'Let's change the way we look at food'.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/9b7954b9f8a63d41483da1d95f0d78a0,Testo South Africa,upcoming,very high,"Pruszków, Poland",Power & Energy,Exhibit: 95,Not many companies manage to stay successful over many years - however for Testo Belgium it appears not to be a problem. In 2008. the Testo subsidiary generated roughly 26 percent more turnover than in the year before. And in the crisis year 2009 too the company will be in the black. Especially on the heating market Testo is a popular partner at the moment - around 50 percent of the turnover is made by Managing Director Jean-Pierre van der Kelens team in this sector. Testo Belgium know exactly to react to legislative changes on the heating market and to capitalize on them. as Sales Director Martin Winkle comments on the success of the Belgian subsidiary in this field. High performance team with perfect leadership However the Belgian subsidiarys decades of success cannot be explained by the strong business or the heating market alone.,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/6d4aba039b819fdfecd88ad0e46f1858,ARGELITH BODENKERAMIK,upcoming,high,Germany,Food & Beverages,Exhibit: 21,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/e9aa6b6c463a0bf7bfc8c31b4918cb54,The Garlic Farm,upcoming,low,United Kingdom,Food & Beverages,Exhibit: 3,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/dc0ebde91981def6c6b941426682ad8a,KRONEN,upcoming,very high,Germany,Food & Beverages,Exhibit: 26,"KRONEN was founded in 1978 as a merchandising company for hotel- and restaurant equipment and accessories. The development and production of own machines for the fruit, vegetable and salad industry was started in 1992. By this, the products could quickly be established on the international market. 1998 KRONEN was taken over by the current Managing Director with the strategy of the further export orientation, which led to a considerable growth in sales and number of employees. Today, KRONEN has 80 employees and is a globally operating supplier of machines and systems for the catering-, delicatessen- and food industry with representations in over 85 countries. Due to the close co-operation with our German customers and international partners, we are able to react creatively and offensively to the challenges of the global market . This is proven by the steadily increasing turnover of the past years. Since 2004, we have been developing and producing our machines in our new production- and administration building with own show room and training facilities in Kehl-Goldscheuer/Germany close to the French border.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/bea9cb18e30f722a7a38cf3078914517,Alltechs,upcoming,very high,"Lexington, United States",Agriculture & Forestry,Total Events: 4,Alltech is a global leader in the animal health and nutrition industry and among the top 10 animal health companies in the world focused on natural scientific solutions to today%â€™s biggest agriculture and food industry challenges.,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/5ca081e10a717cdc094773fb9d92526c,CLEXTRAL SAS,upcoming,very high,"Moscow, Russia",Food & Beverages,Total Events: 1,The diversity of cultures and backgrounds of Clextral employees shows openness and commitment to workplace equality. The Integration of newcomers is essential to promote team building and corporate culture.   Clextral puts dialogue at the heart of its management strategy by listening carefully to its employees. In the same way each employee is accompanied in its career development and training.,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/09d48b04a80b5aad1afd5c3db86e6219,Amcor,upcoming,very high,"Tangerang, Indonesia",Food & Beverages,Exhibit: 118,"Amcor is a global leader in packaging solutions for consumer and healthcare products. With a presence in over 40 countries, the company provides industry-leading innovation, global scale, and technical expertise to help customers grow and meet consumer needs.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/88c61633fa3a0014d661c8b201e85da6,"NATURESEAL,INC",dormant,,"Westport, United States",Food & Beverages,Exhibit: 22,"Our ProductsNatureSeal is a line of products that keep cut produce fresh. Our products are allergen and sulfite-free; and Kosher certified. These formulations maintain the natural taste, texture and color of fresh-cut fruit and vegetables. The first NatureSeal patented products were jointly developed and patented with the USDA - Agricultural Research Service. The NatureSeal line has grown to include formulations that treat everything from avocados and carrots to potatoes and papayas.Our MarketsWe service three principal markets: processors, foodservice and grocery/retail, and we work closely with our customers to help them provide the finest fresh-cut fruit and vegetables available today.Our MissionNatureSeal is committed to the highest standards in quality, service and support. Our Research & Development division is continually developing new products that provide our customers with the widest array of fresh-cut solutions; our sales team listens to what our customers need, the challenges they face and the environment each one operates in. We believe that our success is dependent upon the success of our customers. Through close collaboration with processors, growers, grocers and the restaurant and catering industries we have been able to bring a new generation of products from the orchard to the consumer's table.Our PartnershipsNatureSeal, Inc. and its parent company Mantrose-Haeuser Co., Inc. welcome opportunities for collaborations with industry, government and universities. Our Business Development Team looks to form strategic partnerships with synerginistic technologies to create additional value and extensions of our existing product lines. Who We AreNatureSeal, Inc. is a subsidiary of Mantrose-Haeuser Co., Inc., the Westport, Connecticut-based world leader in edible film coatings for the pharmaceutical, confectionery, food, agricultural and industrial industries. Founded more than 100 years ago, Mantrose-Haeuser is owned by RPM International, Inc. of Medina, Ohio, a specialty coatings company traded on the New York Stock Exchange under the symbol RPM.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/c3e5ab363852778a8f5e639ca00bc956,APEDA,upcoming,very high,"Kolkata, India",Food & Beverages,Total Events: 1,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/e2e2052801fec159d6888da885a5ef73,CHR Hansen A/S,inactive,,"Mumbai, India",Food & Beverages,Exhibit: 28,"CHR Hansen A/S is a leading biosciences company specializing in natural ingredient solutions for food, nutritional, pharmaceutical, and agricultural markets.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/df56ad5237d81988ad6d432444ddabfc,"Austrade, Inc.",high,active,"Tequesta, United States",Food & Beverages,Exhibit: 12,"Austrade Inc. is a leading supplier of Certified Organic & Non-GMO specialty food ingredients in North America. Established in 1997, they specialize in Non-GMO sweeteners and starches and have expanded their portfolio to include lecithin, organic oils, and plant proteins.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/b070aa0609d39fd49fd0b75a7b0a8a2c,Priestley's Gourmet Delights,upcoming,very high,Australia,Food & Beverages,Exhibit: 9,"Priestley's Gourmet Delights is an Australian dessert supplier offering high-quality, pre-prepared desserts for restaurants, cafes, and catering businesses.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/d544d82c98f57907e3bf27b769abf850,AAK,upcoming,very high,"Guadalajara, Mexico",Food & Beverages,Exhibit: 32,"AAK is the world's leading producer of value-adding vegetable oils and fats, specializing in plant-based ingredients for various industries including bakery, chocolate, dairy, foodservice, retail, lecithin, plant-based foods, technical products, animal nutrition, candles, personal care, and co-development.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/b0020edb2113106d798be58f71229618,Allied Biotech Corp.,upcoming,high,"Taipei, Taiwan",Food & Beverages,Exhibit: 9,"Founded in 2002, Allied Biotech Corporation has become one of the world's leading manufacturers of carotenoids, which are marketed worldwide under the name Altratene®. With core competencies of synthesis and formulation, Allied has established itself as The Carotenoid Company to the food, supplement and feed industries.Our sales and distribution network comprises own offices in Germany, Denmark, Taiwan, China and Brazil and co-operations in several countries with partners specialized in distribution of food/pharma/feed additives and ingredients.The key to our success is attributed to our flexible customer approach and comprehensive high quality product portfolio, which was recognized twice by awards from Frost & Sullivan, London.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/241cf6b411afa248201c2e5d6f98fc3e,Bakers Maison,upcoming,very high,"Revesby, Australia",Food & Beverages,Exhibit: 11,"Bakers Maison offers over one hundred traditional French style breads, pastries, sweets, and frozen products with natural ingredients, no added sugar or preservatives, impressing customers with authentic French taste.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/377b931cc4682dda40f583bc3804556d,Emery Winslow Scale Company,upcoming,high,"Terre Haute, United States",Food & Beverages,Exhibit: 8,"The oldest component of the Emery Winslow Scale Company is the A.H. Emery Company, one of the world's oldest manufacturers of hydraulic load cells and force measurement products. Founded in 1868 by scientist-engineer Albert Hamilton Emery, the Connecticut company manufactured hydraulic and pneumatic force measurement systems which were developed primarily for use in strength of materials testing machines. The most famous machine ever developed by A.H. Emery was started in 1873, the year in which the U.S. Congress appropriated money for the design and manufacture of a machine to test iron and steel to settle the question regarding the merits of iron vs. steel for use in cannons. The testing machine, capable of testing materials up to loads of 1,000,000 pounds, was delivered to Watertown Arsenal. Watertown, Mass. in 1879. Newspapers of the day hailed it as the Trailblazer of the Machine Age. Once installed, the machine immediately began to make engineering history. A 5-inch diameter steel bar was inserted, the hydraulic pressure turned on, and the eyes of the experts watched the mounting pressure on the gauge. Finally the needle indicated a load of 722,800 pounds, and the steel bar collapsed and broke under the load-more than 361 tons. The iron vs. steel question was settled.  The fractured steel was taken out and a horsehair inserted and adjusted for a tensile test. The hair became taut under the pull of the mighty machine and suddenly snapped at the load of 16 ounces. A section of the same hair was then tested with a delicate spring balance, and again, its breaking was affirmed to be 16 ounces. Since then, engineering textbooks have referred to the Emery apparatus as The most perfect weighing machine ever devised. It has become the model for innumerable similar devices.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/5d5b5eb97998c757e669c53a87bb45bd,Cakesmiths,very high,active,United Kingdom,Food & Beverages,Exhibit: 11,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/60ed0010629faa3f817214793fbcff2c,"Aceitunas Torrent, S.L.",upcoming,high,"Madrid, Spain",Food & Beverages,Exhibit: 9,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/850530238bb657cd88bad59846f24c11,"Aceitunas Guadalquivir, S.L.",upcoming,,Spain,Food & Beverages,Exhibit: 9,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/2ef3c2ba7159a8ae9d52fa7c068c8cf6,Ashworth Bros. Inc.,occasional,,United States,Food & Beverages,Exhibit: 17,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/162172f511db1e43953a6d547ef4a608,Joe Seph's Popcorn,upcoming,,United Kingdom,Food & Beverages,Exhibit: 6,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/8dada2bebe4c19504cbbef93482fbb3f,ACARSAN MAKARNA UN GIDA SAN. A.S.,upcoming,high,Turkey,Food & Beverages,Exhibit: 9,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/9dbf5d12407e364f16055d0f0b071b66,KASKAT Ltd A463,upcoming,very high,"Gorzów Wielkopolski, Poland",Food & Beverages,Exhibit: 11,"We have recently started supplying our products in India. Pl visit our website for further details.We kindly request you to send us your requirement on Dairy products like Sweet Whey Powder, Demineralized Whey Powder, Milk Protein Concentrate, Whey protein Concentrate, Permeate, Lactose, Sodium & Calcium fascinates, Acid Casein.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/cefd0ffa1358520099ee70e7d3e90ae3,Aal Mir Trading Co. LLC,inactive,,"Sharjah, United Arab Emirates",Food & Beverages,Exhibit: 7,"Aal Mir, established in 1980, is a dominant player in the FMCG distribution industry in UAE and Oman. With managerial expertise, advanced infrastructure, and the UAE's booming economy, the company expanded into various food and non-food categories, offering a wide range of internationally renowned brands.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/67674bc246b09da7a8f9716274813010,Balchem,upcoming,very high,"Verona, United States",Food & Beverages,Exhibit: 32,"Balchem is a global leader in providing innovative solutions for nutrition, health, and food markets through its Human Nutrition & Health, Animal Nutrition & Health, and Specialty Products businesses.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/103b0e8e2d3873f47e7e0a8bc7c2ea01,"Bettcher Industries, Inc.",upcoming,high,United States,Food & Beverages,Exhibit: 14,"Bettcher Industries is focused on working side-by-side with our meat processing customers to develop innovative new ways to improve yields and enhance processes. As a worldwide company, we bring together high-tech engineering resources and best practices from around the world to deliver measurable solutions to our valued business partners.For a very modest up-front investment, our newest innovations deliver a steady stream of increased yields ... and a far faster payback compared to other equipment.That’s not just a claim. It’s fact. One that gets proven every day … in dozens of different trimming applications in hundreds of processing plants worldwide.Tools are just tools. From our many years of industry experience, we know there's no substitute for hands-on consultation, education and training.As a service to our customers, our highly experienced industry professionals visit your plant and help you find ways to improve margins and improve processes. Bettcher Yield Consultants have a proven track record of enhancing production line performance and profits through the innovative use of Bettcher trimmers.In some cases, we've worked with plants to successfully adopt completely new applications of their trimmers.Best of all, our Yield Consultants are available to provide support right in your own facility.Complete SolutionsAs part of our dedicated product development capabilities, we offer a wide array of motors, trimmer sizes, blades and depth gauges that provide practical, value-enhancing solutions for most any trimming application. We've even developed custom blades and parts for individual plants to help them meet profit goals for specific processing applications.Total SupportWhen you work with Bettcher Industries, you'll find we give you support over the life of your equipment. This is a unique commitment that is unmatched by any other industry supplier. In fact, we continue to provide support for products originally manufactured 20 or even 30 years ago!Help is just a phone call away: In the unlikely event of a problem, we're easily accessible through our Tech Service toll-free hotline. You'll deal with a “real person” over the phone. In addition, emergency help is available anytime.Rapid parts delivery: 93 to 97% of all orders are processed within 48 hours … with 85% of them shipping the very same day.Equipment upgrades: We provide trade-ins for equipment upgrades - including parts in some cases.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/476dfda9407d598f948bc9cfd7e67c2a,BOGUTTI Sp z o.o. A337,upcoming,very high,Poland,Food & Beverages,Exhibit: 14,"Bogutti is a family business from Poland specializing in manufacturing high-quality wafer rolls, biscuits, fingers, fudges, and other sweet products. With an experienced team, perfect formulas, own brands, new factory, own warehouse, high packaging standards, IFS Food, and BRC Certificates, Bogutti exports 60% of its sales value.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/d905d82c40be46fab15e59942f2252da,Birch & Waite,upcoming,very high,"Sydney, Australia",Food & Beverages,Exhibit: 10,"Birch & Waite has been an Australian manufacturer of quality food products since 1980. The business has expanded rapidly, out-growing three factories in the last 20 years. Birch & Waite started out with just 3 staff making selected retail products, but over the years has grown with the addition of airline portions in 1989, export products in 1990, and Quick Service Restaurants products in 2004. One of the key attributes to our growth has been the attention to developing quality products that exceed the customer’s expectations. For over 20 years, our superior quality Food Service products have been successful in hotels, cafés and restaurants across Australia. Now, by popular demand, our delicious range of fresh-chilled mayonnaises and dressings can be found in the chiller at your local gourmet deli or selected supermarket. Now you too can enjoy our fresh, gourmet products at home.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/afa840369db2039e55b86cced97de6c7,Flapjackery,upcoming,very high,"Devon, United Kingdom",Food & Beverages,Exhibit: 15,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/196140254cc857e72a585f1fa1557fc1,11er Nahrungsmittel GmbH,upcoming,very high,Germany,Food & Beverages,Exhibit: 16,"The 11er Nahrungsmittel GmbH specialises in the production and the marketing of frozen potato products (french fries, croquette potatoes, sliced fried potatoes, filled potato pockets).",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/f746f1888d8a6ccae75d809a6fe9ef64,DOGRIDGE,inactive,very low,Australia,Food & Beverages,,DogRidge is a small family-owned venture producing boutique wines from premium McLaren Vale vineyards since 1992.,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/8c78166b0996f8e76479c9e33ef02b97,A. Darbo AG,upcoming,very high,"Dornbirn, Austria",Food & Beverages,Exhibit: 19,The Darbo family started making preserves in the pre-war Austrian town of GÃ¶rz in 1879. During the war the Darbo family moved to the town of Stans in the Tyrol and began to concentrate more and more on making high-quality foodstuffs. After the Second World War the growth of tourism saw demand rise for preserves and various types of honey in catering establishments. Darbo gradually became the Number 1 company in this field and guests from near and far could now enjoy Darbo produce at the breakfast table. Klaus Darbo ook over the company in 1970. In keeping with the companys traditions Klaus Darbo continued with its high product quality strategy. Yet he was nowhere near satisfied with the annual turnover of 5.2 million Euros which he achieved in 1978 with a workforce of around 50 supplying catering establishments. Turnover shot up to around 24.1 million Euros in the twelve years that followed. For Klaus Darbo the concept behind this success was clear right from the start: The future could only be secured by developing the food trade. And after conducting detailed studies to research customers wishes the company set to work: The brand name DARBO ALL NATURAL was born. Within a few years Darbo had become Austrias favourite preserve-maker. The company continued to extend its position as market leader attaining a leading position in the Austrian preserve and honey market. The innovative strength of A. Darbo AG is one of the key factors behind its success. The range of premium-quality Darbo fruit syrups was introduced in 1994 and within a short time its market share was over 20 % and the range was revolutionising the syrup market. Austrias first fruit snack for spooning Darbo Fruchtikus was introduced in 1998. 2006 saw the launch of the energy boost for between meals in the shape of Darbo fruit bars with low-calorie fruit spreads being added to the range with great success that same year. In 2010 Darbo came up trumps with its most recent innovation to date: Darbo tea syrup. The motto now is No more waiting - drink tea syrup. Since 2009 the Tyrol-based food producer Darbo has also had a new Board Chairman. Klaus Darbo who had headed the company since 1970 handed over the reins to his son Martin Darbo and left the board of directors.Today Darbo is one of Austrias leading food companies with turnover of 110.4 million Euros in 2011 besides being one of the most famous brand names in the Austrian food trade. Thanks to its strong export orientation Darbo has succeeded in achieving an impressive export share amounting to 43 % of its total turnover. Against this background Darbo is above all a supplier of preserves honey and syrups with a clientele of top-class international catering establishments.,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/b1d753b507d13e713a649c7887ccd269,R.T Catering,occasional,low,United Kingdom,Food & Beverages,Exhibit: 1,"R.T. Catering offers top quality food with over fifteen years of experience in catering industry, led by a passionate chef with secret recipes using fresh ingredients.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/5a891d02c1e0cf4912fe94f3145c892d,Stratas Food - RDI Center,upcoming,high,United States,Food & Beverages,Exhibit: 17,"Stratas Foods, established in 1945, has been trusted by the food service industry for quality and authentic flavor with its Admiration brand products, which are loved by chefs for their delicious taste.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/5878bf3da1f3f3579dcd6990735a5518,AGROVIM SA,upcoming,very high,"Kalamata, Greece",Food & Beverages,Exhibit: 9,"AGRO.VI.M. s.a. located in Kalamata -Greece was established in 1994 but has its origin to Gyfteas companies first founded in 1964. The combination of resources and experience enabled the new company to meet the challenges of the rapidly expanding world market .The company processes and packs a variety of agricultural products. These include: - PDO-Protected Designation of Origin Extra Virgin olive oils (KALAMATA, SITIA,PEZA) - Organic Extra virgin Olive oil - Pure Olive Oil - Kalamata olives and other types in retail jars and in barrels - Organic Kalamata Olives - Kalamata Olive paste - Blends of Olive oil with vinegars and lemon juice - Gift basket items - Dried figs in retail packs and snacks and in bulk - Mediterranean Gourmet Food products - Antipasti products The focus is on exporting own name and private brands to the USA, Canada, Great Britain, France, Austria, Australia, the Middle East, South Africa, Japan and to most EU, as well as to some east European countries. The company s annual export sales are in the region of 30 Million Euro. AGRO.VI.M s.a.has modern facilities which incorporate quality control procedures certified to ISO9001, HACCP and BRC standards . The company is a sought after supplier of Greek products to major international customers placing it in the forefront of the very competitive global environment in which it operates. Over the last decade, the company has demonstrated a remarkable ability to develop and broaden its exporting horizons. Its impressive list of foreign customers bear witness to this fact.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/5c3250a89246e5f36d19f9e5c45cac10,ifm efector Canada inc.,upcoming,very high,"Mississauga, Canada",Industrial Engineering,Exhibit: 145,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/8ff303bf6f2dc5f1d53a52e2264d7c90,"SAEANG Co., Ltd.",high,active,,Food & Beverages,Total Events: 1,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/f06bf0724a57134d53fb6ad2c280ea9d,Control Union Phil.,upcoming,very high,"Taguig, Philippines",Food & Beverages,Exhibit: 33,"Control Union is a global trustworthy partner for testing, inspection, and certification (TIC) services, with expertise across various industries including food, feed, energy, forestry, sustainability, social compliance, and textiles. They prioritize integrity, customer focus, entrepreneurship, long-term view, and safety first.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/f09ec61d51c83935db0b10546d4f8735,Ecocert Agriculture Biologique,upcoming,very high,France,Food & Beverages,Exhibit: 35,Ecocert is a leading certification body that supports businesses and farms in improving their environmental and social impact through certification services professional training and consulting. With expertise in various industries including food & agriculture cosmetics textiles and more Ecocert helps clients meet the highest standards and navigate environmental and social challenges.,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/57aedbf739ec33c065114ba57d4e35e0,Austin Foods & Beverages Pvt. Ltd.,upcoming,very high,"Rajkot, India",Food & Beverages,Exhibit: 15,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/3a7eed2e605f7677b6220e84657a2f2f,"Ningbo Belovedbaby Child Product Co., Ltd",upcoming,very high,"Ningbo, China",Industrial Engineering,Exhibit: 407,"Ningbo Belovedbaby Child Product Co., Ltd.has been established in Zhejiang since 2010, which is a specialized enterprise of baby car seat on R & D, manufacturing, marketing, sales and service.Company owns 4 sets of blowing machine,50 sets of sewing machine,2 lines of assembly production. The total production capacity is around 300000pieces car seats tons and 30 million RMB in values. Talent and technology is the support for development of Belovedbaby Child Product Co., Ltd. perfect service is the basis for the development. With high standards and excellent price competitiveness to develop a strong international and domestic markets. Product style is novel, the style is more appropriate, respect for nature, simplicity, focus on environmental protection",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/1f922f2b37994cf6ac0391ec38ec6ee0,Flottweg France,upcoming,very high,France,Food & Beverages,Exhibit: 50,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/c528e1ca2e62b55420b935f2c0f33e27,Ltd. Teraokaseiko,upcoming,very high,Japan,Food & Beverages,Exhibit: 26,"DIGI provides innovative solutions for various industries including retail, food industry, logistics, hospitality, and service & cloud, offering a wide range of products and advanced technology.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/39ab2cf1adb5ea1e9f7acc474e772257,Handtmann of Brazil Ltda.,upcoming,very high,"Amersfoort, Netherlands",Food & Beverages,Exhibit: 41,"Handtmann is a charismatic family-owned company built over four generations with a 150-year tradition and modern management. It combines a technological outlook, understanding of business management, and a sense of responsibility to people and the company. The company has six divisions: Filling & portioning systems, Light-metal casting, Machining centers, Plastics engineering, System engineering, and Plant engineering.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/a13d18436cb6c833d6a096bb636db408,Bundaberg Brewed Soft Drinks,upcoming,very high,"Brisbane, Australia",Food & Beverages,Exhibit: 14,Family-owned Australian business creating craft-brewed premium soft drinks since the 1960s.,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
